chr,block1.end.pos,block2.start.pos,breakpoint.pos,Selected.420
5,3243498,3244755,3244126,No
5,3253885,3254595,3254240,Yes
5,3281217,3281709,3281463,No
5,3295783,3298323,3297053,No
5,3304153,3306494,3305324,Yes
5,3310918,3313037,3311978,Yes
5,3313727,3314086,3313906,No
5,3314352,3315456,3314904,No
5,3313147,3318096,3315622,No
5,3315456,3317589,3316522,No
5,3382916,3383410,3383163,No
5,3403013,3403304,3403158,Yes
5,3403310,3404160,3403735,No
5,3408120,3409598,3408859,Yes
5,3452750,3453347,3453048,No
5,3461834,3462085,3461960,Yes
5,3461513,3465395,3463454,No
5,3470367,3474597,3472482,No
5,3473888,3475116,3474502,No
5,3476215,3476880,3476548,No
5,3479084,3482085,3480584,No
5,3488507,3489223,3488865,Yes
5,3486260,3494019,3490140,Yes
5,3494623,3497279,3495951,No
5,3500771,3505215,3502993,No
5,3500771,3505616,3503194,Yes
5,3505215,3505616,3505416,No
5,3504544,3506408,3505476,No
5,3505215,3506291,3505753,Yes
5,3509102,3510081,3509592,Yes
5,3509102,3511677,3510390,No
5,3509307,3511677,3510492,Yes
5,3516011,3520798,3518404,No
5,3518854,3521841,3520348,Yes
5,3524409,3524607,3524508,No
5,3526263,3526620,3526442,No
5,3535870,3540015,3537942,No
5,3546778,3548383,3547580,No
5,3569314,3573854,3571584,No
5,3658075,3658732,3658404,No
5,3689101,3697154,3693128,No
5,3721787,3722026,3721906,No
5,3738763,3739552,3739158,Yes
5,3752478,3759149,3755814,No
5,3759483,3765144,3762314,No
5,3784284,3784704,3784494,No
5,3785212,3786617,3785914,No
5,3782814,3792069,3787442,No
5,3793434,3794851,3794142,No
5,3793836,3794851,3794344,No
5,3817904,3818040,3817972,No
5,3823463,3824879,3824171,No
5,3822581,3829814,3826198,Yes
5,3827941,3828284,3828112,No
5,3829194,3829386,3829290,No
5,3829814,3836395,3833104,No
5,3824879,3842485,3833682,No
5,3830238,3841919,3836078,No
5,3830238,3844843,3837540,No
5,3836395,3841919,3839157,No
5,3836395,3841919,3839157,No
5,3841919,3842696,3842308,No
5,3843532,3844047,3843790,No
5,3844047,3845909,3844978,No
5,3846022,3846459,3846240,No
5,3851004,3858445,3854724,Yes
5,3851004,3858445,3854724,No
5,3846459,3871424,3858942,No
5,3846022,3907257,3876640,No
5,3881347,3906618,3893982,Yes
5,3906618,3933074,3919846,No
5,3989084,3991698,3990391,Yes
5,3992447,3994828,3993638,No
5,4035038,4037638,4036338,No
5,4037045,4037638,4037342,No
5,4040340,4040482,4040411,No
5,4040883,4041172,4041028,No
5,4060806,4062895,4061850,No
5,4060806,4067670,4064238,Yes
5,4088567,4089619,4089093,No
5,4091185,4091310,4091248,No
5,4128613,4128808,4128710,No
5,4152052,4154483,4153268,No
5,4153422,4154483,4153952,No
5,4177355,4180009,4178682,No
5,4173725,4183996,4178860,No
5,4179165,4180009,4179587,Yes
5,4180029,4180347,4180188,Yes
5,4216969,4217794,4217382,No
5,4217338,4218609,4217974,No
5,4217794,4218609,4218202,No
5,4218731,4220881,4219806,No
5,4222222,4222273,4222248,No
5,4236352,4237359,4236856,No
5,4237377,4237563,4237470,No
5,4237377,4237563,4237470,No
5,4240158,4243598,4241878,No
5,4258945,4261500,4260222,No
5,4266894,4268281,4267588,Yes
5,4272083,4280782,4276432,Yes
5,4277149,4278222,4277686,No
5,4303292,4304233,4303762,No
5,4334254,4335811,4335032,No
5,4396655,4396928,4396792,No
5,4406871,4407466,4407168,No
5,4429036,4429216,4429126,No
5,4452776,4457187,4454982,No
5,4458389,4459532,4458960,No
5,4541394,4541694,4541544,No
5,4555929,4558087,4557008,No
5,4557283,4560164,4558724,No
5,4558087,4560332,4559210,No
5,4587953,4590730,4589342,Yes
5,4602298,4603902,4603100,No
5,4606517,4607124,4606820,No
5,4620335,4620956,4620646,No
5,4623569,4624846,4624208,Yes
5,4634621,4635750,4635186,No
5,4632748,4647184,4639966,No
5,4644011,4652353,4648182,No
5,4664060,4666487,4665274,No
5,4664060,4667437,4665748,No
5,4666368,4670608,4668488,No
5,4668073,4670271,4669172,Yes
5,4712406,4718174,4715290,No
5,4730492,4732280,4731386,No
5,4730492,4732458,4731475,No
5,4739430,4742044,4740737,No
5,4742044,4742921,4742482,No
5,4746186,4748003,4747094,No
5,4746118,4749292,4747705,No
5,4755467,4756204,4755836,No
5,4755467,4756848,4756158,No
5,4755281,4764449,4759865,No
5,4755467,4764449,4759958,No
5,4764757,4766374,4765566,No
5,4766376,4767463,4766920,Yes
5,4811436,4813099,4812268,No
5,4811485,4813099,4812292,No
5,4811110,4821097,4816104,No
5,4822163,4825418,4823790,No
5,4835366,4835893,4835630,No
5,4835234,4836797,4836016,No
5,4844807,4847061,4845934,No
5,4845954,4848540,4847247,Yes
5,4867397,4867476,4867436,No
5,4872681,4876428,4874554,No
5,4888841,4889957,4889399,No
5,4891006,4891660,4891333,No
5,4894524,4896800,4895662,Yes
5,4898981,4900514,4899748,Yes
5,4902354,4902559,4902456,No
5,4902796,4904239,4903518,No
5,4906326,4908446,4907386,Yes
5,4908446,4909096,4908771,No
5,4905202,4913335,4909268,No
5,4911623,4922530,4917076,No
5,4913716,4936181,4924948,No
5,4929002,4936181,4932592,No
5,4929002,4936181,4932592,No
5,4936181,4937256,4936718,No
5,4937037,4954850,4945944,No
5,4944812,4947593,4946202,No
5,4945797,4947593,4946695,Yes
5,4954850,4957536,4956193,No
5,4960791,4962051,4961421,No
5,4976699,4977423,4977061,No
5,4976064,4978567,4977316,No
5,4983121,4983416,4983268,Yes
5,4983800,4988197,4985998,Yes
5,4983689,4989139,4986414,No
5,5000700,5004524,5002612,No
5,5007508,5007811,5007660,No
5,5018179,5022799,5020489,Yes
5,5029917,5030767,5030342,No
5,5041792,5041906,5041849,No
5,5058427,5141244,5099836,Yes
5,5113927,5130837,5122382,Yes
5,5141065,5141129,5141097,No
5,5146867,5147095,5146981,Yes
5,5147206,5147216,5147211,No
5,5168004,5168326,5168165,No
5,5177520,5180319,5178920,No
5,5180319,5181201,5180760,No
5,5207866,5208450,5208158,No
5,5208962,5209977,5209470,No
5,5216023,5216623,5216323,No
5,5228587,5230830,5229708,No
5,5231315,5231541,5231428,No
5,5234476,5234610,5234543,No
5,5239256,5239346,5239301,No
5,5241936,5241996,5241966,No
5,5258882,5260168,5259525,No
5,5260328,5260480,5260404,Yes
5,5262291,5262602,5262446,Yes
5,5260845,5266626,5263736,No
5,5262291,5265208,5263750,No
5,5264710,5267320,5266015,No
5,5264204,5271412,5267808,No
5,5274669,5276527,5275598,Yes
5,5278039,5281890,5279964,No
5,5287805,5289523,5288664,No
5,5297913,5298162,5298038,Yes
5,5301014,5301547,5301280,Yes
5,5303736,5304846,5304291,Yes
5,5315960,5316041,5316000,No
5,5329406,5331738,5330572,No
5,5337169,5338635,5337902,No
5,5360563,5360994,5360778,No
5,5360750,5360994,5360872,Yes
5,5366817,5372161,5369489,Yes
5,5369962,5372161,5371062,Yes
5,5387519,5391068,5389294,No
5,5400356,5402636,5401496,Yes
5,5398815,5406334,5402574,No
5,5409576,5419356,5414466,Yes
5,5423107,5424741,5423924,No
5,5424741,5427414,5426078,No
5,5429130,5430102,5429616,No
5,5431408,5431963,5431686,No
5,5436812,5436824,5436818,No
5,5439310,5439367,5439338,No
5,5438944,5440891,5439918,No
5,5438944,5454498,5446721,Yes
5,5473399,5492096,5482748,Yes
5,5513303,5524623,5518963,No
5,5521045,5524623,5522834,Yes
5,5524623,5546722,5535672,No
5,5595849,5610661,5603255,No
5,5606512,5609977,5608244,No
5,5616713,5624885,5620799,No
5,5629876,5637230,5633553,No
5,5635894,5636919,5636406,Yes
5,5637602,5639867,5638734,No
5,5657080,5668357,5662718,No
5,5663970,5664256,5664113,No
5,5673283,5675473,5674378,No
5,5677131,5678173,5677652,No
5,5684820,5687353,5686086,No
5,5694706,5697623,5696164,No
5,5693097,5709790,5701444,Yes
5,5701985,5703392,5702688,Yes
5,5709101,5718060,5713580,No
5,5720643,5720686,5720664,Yes
5,5722516,5722531,5722524,No
5,5723886,5726282,5725084,Yes
5,5743805,5747697,5745751,No
5,5743671,5749730,5746700,No
5,5754025,5755543,5754784,No
5,5755543,5757816,5756680,No
5,5757816,5762354,5760085,No
5,5759494,5762560,5761027,No
5,5762575,5771369,5766972,No
5,5767778,5770288,5769033,No
5,5769754,5770288,5770021,Yes
5,5770812,5771369,5771090,No
5,5770812,5772541,5771676,Yes
5,5783658,5784487,5784072,No
5,5797297,5799063,5798180,Yes
5,5801825,5802139,5801982,No
5,5811762,5812297,5812030,No
5,5812556,5814099,5813328,No
5,5811584,5815205,5813394,No
5,5813502,5814580,5814041,No
5,5814099,5815205,5814652,Yes
5,5816099,5817948,5817024,No
5,5819029,5820886,5819958,Yes
5,5825346,5833749,5829548,No
5,5829587,5829750,5829668,No
5,5833749,5834044,5833896,No
5,5833749,5834044,5833896,No
5,5834259,5838923,5836591,No
5,5838221,5839314,5838768,No
5,5842536,5843128,5842832,No
5,5842536,5843302,5842919,No
5,5857121,5857891,5857506,No
5,5865026,5867199,5866112,No
5,5892747,5892839,5892793,Yes
5,5895166,5895789,5895478,No
5,5896795,5898407,5897601,No
5,5902610,5903124,5902867,No
5,5934321,5935170,5934746,Yes
5,5934939,5935170,5935054,Yes
5,5952479,5952942,5952710,Yes
5,5954816,5954885,5954850,Yes
5,5952942,5959030,5955986,No
5,5991379,5997263,5994321,Yes
5,5997458,5997947,5997702,Yes
5,6037413,6039393,6038403,No
5,6039393,6040501,6039947,No
5,6039814,6040182,6039998,Yes
5,6043935,6044020,6043978,No
5,6043935,6046980,6045458,No
5,6045526,6045755,6045640,No
5,6048791,6049148,6048970,Yes
5,6049148,6049649,6049398,No
5,6049148,6052126,6050637,No
5,6055609,6056784,6056196,No
5,6055921,6056784,6056352,Yes
5,6058271,6059106,6058688,No
5,6063529,6063632,6063580,Yes
5,6065966,6066890,6066428,No
5,6067071,6067206,6067138,No
5,6069283,6070099,6069691,No
5,6079962,6080253,6080108,No
5,6085073,6089917,6087495,Yes
5,6089179,6092793,6090986,No
5,6094637,6095797,6095217,No
5,6107948,6108155,6108052,No
5,6120772,6120884,6120828,No
5,6122580,6123589,6123084,No
5,6122580,6125283,6123932,No
5,6139763,6142676,6141220,No
5,6137362,6148011,6142686,No
5,6157070,6158107,6157588,No
5,6189838,6190316,6190077,No
5,6193393,6195862,6194628,No
5,6215856,6216140,6215998,Yes
5,6215942,6216089,6216016,No
5,6218564,6219357,6218960,Yes
5,6216166,6221948,6219057,No
5,6229969,6231713,6230841,No
5,6233304,6234061,6233682,No
5,6234061,6234351,6234206,No
5,6265750,6268028,6266889,Yes
5,6282692,6284430,6283561,Yes
5,6283988,6284078,6284033,No
5,6283988,6284078,6284033,No
5,6291896,6292278,6292087,No
5,6298813,6307363,6303088,No
5,6313762,6313897,6313830,No
5,6324059,6324163,6324111,Yes
5,6335545,6337945,6336745,No
5,6338284,6339070,6338677,No
5,6348585,6348647,6348616,No
5,6357130,6370647,6363888,No
5,6365528,6365921,6365724,No
5,6368983,6369323,6369153,Yes
5,6368036,6376009,6372022,Yes
5,6386588,6386940,6386764,No
5,6387512,6392128,6389820,Yes
5,6395142,6396074,6395608,Yes
5,6396074,6397315,6396694,No
5,6398981,6400379,6399680,No
5,6398497,6409787,6404142,No
5,6409787,6410558,6410172,No
5,6410915,6410981,6410948,No
5,6414078,6414839,6414458,No
5,6419841,6425896,6422868,No
5,6422830,6422943,6422886,No
5,6424418,6427106,6425762,No
5,6420817,6435115,6427966,Yes
5,6437195,6438208,6437702,No
5,6439430,6441359,6440394,No
5,6438952,6442524,6440738,Yes
5,6440817,6441359,6441088,No
5,6443354,6447134,6445244,Yes
5,6446631,6446928,6446780,No
5,6446631,6446928,6446780,No
5,6448420,6451340,6449880,No
5,6450774,6451444,6451109,Yes
5,6451560,6452611,6452086,No
5,6453495,6455453,6454474,No
5,6478110,6480480,6479295,No
5,6485290,6485847,6485568,No
5,6492402,6498208,6495305,No
5,6496399,6507667,6502033,No
5,6513449,6514262,6513856,No
5,6523905,6526107,6525006,No
5,6563137,6563494,6563316,Yes
5,6569196,6569306,6569251,No
5,6573635,6578412,6576024,No
5,6576914,6578412,6577663,No
5,6577220,6579492,6578356,No
5,6584469,6585649,6585059,No
5,6595924,6595927,6595926,No
5,6594677,6597761,6596219,No
5,6586505,6619435,6602970,No
5,6607203,6610433,6608818,No
5,6611120,6612362,6611741,Yes
5,6611600,6613060,6612330,No
5,6611335,6614686,6613010,Yes
5,6614755,6618277,6616516,No
5,6613468,6619915,6616692,No
5,6617316,6618277,6617796,No
5,6640725,6646143,6643434,No
5,6661127,6663584,6662356,No
5,6663312,6663759,6663536,No
5,6673030,6675975,6674502,No
5,6683212,6687223,6685218,No
5,6688949,6689485,6689217,No
5,6714544,6726957,6720750,No
5,6725466,6726957,6726212,No
5,6726957,6727843,6727400,No
5,6739924,6740793,6740358,No
5,6743014,6751553,6747284,No
5,6752582,6752933,6752758,No
5,6782513,6782884,6782698,No
5,6801927,6802407,6802167,No
5,6807857,6808357,6808107,No
5,6812603,6815594,6814098,No
5,6826132,6830571,6828352,No
5,6831050,6832446,6831748,Yes
5,6831939,6832381,6832160,No
5,6831253,6833157,6832205,No
5,6832539,6832755,6832647,No
5,6831757,6834121,6832939,Yes
5,6832491,6834121,6833306,Yes
5,6833482,6834121,6833802,No
5,6832755,6836998,6834876,No
5,6833482,6836998,6835240,Yes
5,6839699,6841951,6840825,Yes
5,6840243,6841951,6841097,No
5,6838256,6853524,6845890,No
5,6844102,6852188,6848145,No
5,6845012,6852188,6848600,No
5,6873361,6873617,6873489,Yes
5,6875286,6878862,6877074,Yes
5,6909070,6909585,6909328,No
5,6955209,6955434,6955322,No
5,6964822,6966209,6965516,No
5,6975775,6975837,6975806,No
5,6988275,6991073,6989674,No
5,6992414,6993912,6993163,No
5,7011809,7013784,7012796,No
5,7048354,7049324,7048839,No
5,7049854,7049878,7049866,No
5,7068791,7069105,7068948,No
5,7083948,7084741,7084344,No
5,7083172,7085587,7084380,Yes
5,7085307,7085759,7085533,Yes
5,7107605,7108107,7107856,No
5,7109164,7110926,7110045,No
5,7109164,7111577,7110370,No
5,7111750,7114839,7113294,No
5,7116582,7116696,7116639,Yes
5,7134360,7134392,7134376,No
5,7139793,7141818,7140806,No
5,7140394,7142672,7141533,No
5,7169206,7172632,7170919,No
5,7175244,7177646,7176445,No
5,7176403,7176572,7176488,Yes
5,7177704,7178907,7178306,No
5,7177856,7178907,7178382,Yes
5,7179499,7181102,7180300,No
5,7182224,7183444,7182834,No
5,7188410,7191119,7189764,No
5,7191537,7192421,7191979,No
5,7198048,7199310,7198679,No
5,7211652,7211904,7211778,Yes
5,7222135,7222605,7222370,Yes
5,7222844,7223822,7223333,Yes
5,7224006,7230351,7227178,No
5,7235833,7237600,7236716,No
5,7236658,7237259,7236958,No
5,7241647,7243001,7242324,No
5,7238259,7247509,7242884,No
5,7245056,7245505,7245280,No
5,7247965,7249111,7248538,No
5,7248906,7257741,7253324,No
5,7257868,7258311,7258090,No
5,7261421,7270746,7266084,No
5,7269200,7269856,7269528,Yes
5,7269581,7269856,7269718,No
5,7269581,7270950,7270266,No
5,7270746,7270950,7270848,No
5,7276723,7277169,7276946,No
5,7278148,7278231,7278190,No
5,7284895,7285773,7285334,No
5,7271121,7299976,7285548,No
5,7284221,7291802,7288012,No
5,7300453,7303220,7301836,No
5,7302523,7303220,7302872,No
5,7303220,7305500,7304360,No
5,7303597,7311759,7307678,No
5,7306811,7309901,7308356,No
5,7309901,7310330,7310116,No
5,7310330,7311759,7311044,No
5,7317673,7324402,7321038,No
5,7325209,7325675,7325442,Yes
5,7333559,7333688,7333624,No
5,7344630,7351238,7347934,Yes
5,7345944,7350424,7348184,No
5,7351238,7351879,7351558,Yes
5,7351881,7353244,7352562,No
5,7353025,7353244,7353134,No
5,7353401,7355778,7354590,No
5,7353866,7357624,7355745,No
5,7358093,7358231,7358162,No
5,7359552,7359661,7359606,No
5,7360198,7361485,7360842,No
5,7367252,7369051,7368152,No
5,7386385,7386923,7386654,No
5,7386535,7386923,7386729,No
5,7387125,7387658,7387392,Yes
5,7395451,7396074,7395762,Yes
5,7400618,7401616,7401117,No
5,7414902,7420714,7417808,No
5,7415404,7420714,7418059,No
5,7422658,7422712,7422685,No
5,7423327,7423702,7423514,No
5,7423702,7425956,7424829,No
5,7445717,7445818,7445768,No
5,7461802,7465312,7463557,No
5,7466506,7466847,7466676,No
5,7467547,7468568,7468058,No
5,7473242,7473432,7473337,No
5,7483189,7484360,7483774,No
5,7486894,7487886,7487390,No
5,7490100,7490588,7490344,No
5,7522916,7525118,7524017,No
5,7525853,7527213,7526533,No
5,7539747,7541939,7540843,Yes
5,7550284,7550589,7550436,No
5,7553366,7553703,7553534,No
5,7553157,7559658,7556408,Yes
5,7554800,7559658,7557229,No
5,7554800,7561923,7558362,No
5,7599938,7600237,7600088,No
5,7603741,7604237,7603989,No
5,7605655,7605823,7605739,No
5,7613805,7613908,7613856,No
5,7634212,7636425,7635318,No
5,7637477,7638147,7637812,No
5,7641314,7641562,7641438,Yes
5,7652352,7653461,7652906,No
5,7652352,7653811,7653082,No
5,7662889,7662990,7662940,No
5,7668412,7670238,7669325,No
5,7672061,7674832,7673446,No
5,7675502,7676540,7676021,No
5,7676383,7677838,7677110,No
5,7677056,7678604,7677830,No
5,7680453,7680713,7680583,No
5,7690905,7690967,7690936,No
5,7701756,7702006,7701881,Yes
5,7707088,7709221,7708154,No
5,7720443,7721088,7720766,Yes
5,7721088,7722637,7721862,No
5,7723529,7723788,7723658,No
5,7725715,7727942,7726828,No
5,7726748,7727942,7727345,No
5,7735899,7736238,7736068,No
5,7739817,7741377,7740597,No
5,7747716,7751396,7749556,No
5,7750778,7751396,7751087,Yes
5,7751396,7752138,7751767,Yes
5,7753562,7754111,7753836,Yes
5,7755082,7757457,7756270,No
5,7755311,7757457,7756384,No
5,7794058,7795085,7794572,Yes
5,7813522,7813881,7813702,No
5,7814349,7826388,7820368,Yes
5,7831503,7837172,7834338,Yes
5,7840509,7840892,7840700,No
5,7842752,7842826,7842789,No
5,7843244,7843744,7843494,No
5,7842610,7844803,7843706,Yes
5,7843433,7846510,7844972,Yes
5,7844954,7846051,7845502,No
5,7847201,7848626,7847914,No
5,7860813,7863124,7861968,No
5,7865454,7866022,7865738,No
5,7866022,7867460,7866741,No
5,7867515,7867989,7867752,Yes
5,7867515,7867989,7867752,No
5,7867460,7868382,7867921,No
5,7870770,7871327,7871048,No
5,7871327,7871391,7871359,No
5,7874086,7874119,7874102,No
5,7877619,7878688,7878154,No
5,7877446,7882969,7880208,No
5,7885607,7888157,7886882,No
5,7892363,7892488,7892426,No
5,7900485,7901399,7900942,No
5,7902320,7902428,7902374,No
5,7904351,7912634,7908492,No
5,7910750,7911303,7911026,No
5,7911520,7911777,7911648,No
5,7911910,7912046,7911978,Yes
5,7911520,7912901,7912210,No
5,7912866,7912901,7912884,No
